,text,favourite_count,retweet_count,created_at
1922,@CConstitucional ;Mediante comportamientos individuales los prestadores de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,1,2021-11-19 09:40:20+00:00
1923,@CConstitucional Los requisitos para acceder a un aborto legal son arbitrarios y variables. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:35:38+00:00
1924,"@CConstitucional Las políticas de aborto que penalizan a las mujeres están informadas por el menor valor que asignan a sus vidas y, a la vez, por el mayor que se otorga a la vida biológica. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 09:33:56+00:00
1925,"RT @jennyjarapulga: Yo parí tres hijas y apoyo el derecho de las mujeres a decidir sobre su cuerpo. 
𝓛𝓪 𝓶𝓪𝓽𝓮𝓻𝓷𝓲𝓭𝓪𝓭 𝓼𝓮𝓻á 𝓭𝓮𝓼𝓮𝓪𝓭𝓪 𝓸 𝓷𝓸 𝓼𝓮𝓻á.…",0,37,2021-11-19 09:33:49+00:00
1926,@CConstitucional Permitir el aborto voluntario sólo en algunas circunstancias deslegitima la decisión de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 09:33:25+00:00
1927,@CConstitucional Las barreras de acceso al aborto son ilegales: Contrarían la jurisprudencia y normatividad actuales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:32:11+00:00
1928,"@CConstitucional El sector justicia, en lugar de proteger, vulnera el derecho a la IVE de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 09:30:20+00:00
1929,@CConstitucional Debido a regulaciones y requisitos acceder a un aborto legal es ara muchas mujeres una versión civil de castigo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:26:22+00:00
1930,@CConstitucional La interpretación restrictiva de una causal puede hacer que un aborto legal se transforme en delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:25:07+00:00
1931,RT @viejas_verdes: @CConstitucional Los sistemas jurídicos que establecen o excepciones para el aborto lo hacen de forma arbitraria y discr…,0,1,2021-11-19 09:23:34+00:00
1932,@CConstitucional Los sistemas jurídicos que establecen o excepciones para el aborto lo hacen de forma arbitraria y discrecional. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,1,2021-11-19 09:20:19+00:00
1933,@CConstitucional El modelo de causales es insuficiente para garantizar el derecho a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:12:49+00:00
1934,@CConstitucional La persistencia del delito de aborto opera como una de las más perniciosas barreras. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:11:34+00:00
1935,@CConstitucional La interpretación restrictiva de una causal puede hacer que un aborto legal se transforme en delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 09:10:19+00:00
1936,@CConstitucional Asegurar la justicia supone reconocer el valor de la vida de todas las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:06:27+00:00
1937,@CConstitucional La interpretaciónd el marco legal sobre IVE sigue siendo restrictiva y sesgada. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:05:28+00:00
1938,@CConstitucional Los medios escritos en Colombia han posicionado en la opinión pública el apoyo a la IVE y el respeto a la autonomía de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:05:10+00:00
1939,@CConstitucional La penalización del aborto constituye una injerencia en la vida privada de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:04:08+00:00
1940,@CConstitucional Desde 2006 los grupos conservadores han buscado retroceder los marcos normativos que protegen el derecho al aborto en Colombia. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 09:00:19+00:00
1941,@CConstitucional Los medios escritos en Colombia han posicionado en la opinión pública el apoyo a la IVE y el respeto a la autonomía de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:58:36+00:00
1942,"@CConstitucional A los fines de la pena, el aborto no debería ser un delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 08:57:08+00:00
1943,@CConstitucional La laicidad del Estado es una condición para evitar interferencias sobre la libertad de las personas y en especial de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:56:47+00:00
1944,@CConstitucional El subregistro del aborto es una constante que refleja la marginalidad del tema. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:55:54+00:00
1945,@CConstitucional La liberalización no incrementa los abortos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:50:19+00:00
1946,@CConstitucional Los triunfos de los grupos antiderechos han sido pocos en los últimos años. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:50:04+00:00
1947,"@CConstitucional Las normas sobre aborto se nutren del derecho y sus disposiciones legales, tanto como de la moral. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 08:48:40+00:00
1948,"@CConstitucional Las normas internacionales protegen los derechos reproductivos como parte de los derechos humanos, incluído el aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 08:43:15+00:00
1949,@CConstitucional Cuando el aborto está penalizado se producen complicaciones evitables que generan costos a las personas y al sistema de salud. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:42:01+00:00
1950,@CConstitucional La muejer es la única que debería determinar cuánto riesgo está dispuesta a correr. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:40:19+00:00
1951,"RT @histeroide: El cuerpo es campo de batalla, lugar de disputa. Que arda lo que tenga que arder para ser nuestras y que se caiga lo que te…",0,1,2021-11-19 08:39:58+00:00
1952,RT @mesaporlavida: @CConstitucional El aborto es un derecho en tensión con un delito que persiste. Tenemos más de #90Argumentos para que la…,0,4,2021-11-19 08:33:03+00:00
1953,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:30:23+00:00
1954,@CConstitucional No toda declaración de objeción de conciencia es legal. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,1,2021-11-19 08:30:20+00:00
1955,RT @viejas_verdes: @CConstitucional El modelo de causales o indicacione refuerza el carácter de excepcionalidad que tiene el delito de abor…,0,1,2021-11-19 08:23:18+00:00
1956,@CConstitucional El reconocimiento de la autonomía de las mujeres es un prerequisito para la construcción de paz. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:20:18+00:00
1957,@CConstitucional La penalización del aborto constituye una injerencia en la vida privada de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:11:45+00:00
1958,"@CConstitucional El acceso al aborto de niñas, adolescentes y mujere en condicion de discapacidad debe garantizarse en dorma segura. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 08:10:18+00:00
1959,"RT @agualaboca: Hoy, o tal vez mañana, puede ser un día histórico en Colombia. La @CConstitucional podría eliminar el delito de aborto del…",0,27,2021-11-19 08:09:26+00:00
1960,RT @LaMariArdila: ¿Quién dijo que era fácil hacer historia? También ¿quién dijo que nos cansamos fácilmente? Esto no ha acabado. Seguimos e…,0,14,2021-11-19 08:05:48+00:00
1961,"@CConstitucional Incumplir las normas sobre aborto puede generar faltas civíles, administrativas, o penales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 08:05:47+00:00
1962,@CConstitucional El marco de políticas públicas en materia de IVE protege a las mujeres en el ejercicio de este derecho. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 08:04:28+00:00
1963,"@CConstitucional El acceso al aborto de niñas, adolescentes y mujere en condicion de discapacidad debe garantizarse en dorma segura. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 08:02:39+00:00
1964,@CConstitucional Tanto el modelo de causales como el de plazos son restrictivos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 08:00:19+00:00
1965,@CConstitucional El establecimiento de causales o excepciones es arbitrario y menoscaba el goce pleno de los derechos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:55:41+00:00
1966,@CConstitucional En colombia no existe un derecho a la vida del no nacido. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:54:40+00:00
1967,"@CConstitucional Las normas internacionales protegen los derechos reproductivos como parte de los derechos humanos, incluído el aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 07:54:28+00:00
1968,@CConstitucional Permitir el aborto voluntario sólo en algunas circunstancias deslegitima la decisión de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:53:25+00:00
1969,@CConstitucional El modelo de causales o indicacione refuerza el carácter de excepcionalidad que tiene el delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,3,1,2021-11-19 07:50:18+00:00
1970,"@CConstitucional La ausencia de inspección, vigilancia y control en materia de IVE es flagrante. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 07:47:21+00:00
1971,RT @viejas_verdes: @CConstitucional Las barreras de acceso al aborto son ilegales: Contrarían la jurisprudencia y normatividad actuales. Te…,0,2,2021-11-19 07:46:54+00:00
1972,@CConstitucional La comisión asesora para el diseño de la política criminal del Estado Colombiano recomendó despenalizar todos los hechos que redunden en afectaciones de los derechos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:44:25+00:00
1973,"@CConstitucional El acceso al aborto de niñas, adolescentes y mujere en condicion de discapacidad debe garantizarse en dorma segura. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 07:42:51+00:00
1974,RT @viejas_verdes: @CConstitucional Las barreras de acceso al aborto son ilegales: Contrarían la jurisprudencia y normatividad actuales. Te…,0,2,2021-11-19 07:42:00+00:00
1975,@CConstitucional El sistema de salud colombiano aha incorporado en sus beneficios todas las prestaciones que se requieren para la garantía del aborto seguro. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:41:35+00:00
1976,@CConstitucional La sobre regulación en materia de aborto no funciona en la práctica. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 07:40:20+00:00
1977,@CConstitucional Por desconocimiento del marco legal sobre IVE muchos profesionales del sector salud terminan impidiendo el acceso a los servicios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:35:42+00:00
1978,El aborto es un evento de salud #causajustaporelaborto https://t.co/ccA6KwS7R9,0,0,2021-11-19 07:34:18+00:00
1979,@CConstitucional El modelo de causales a veces es usado para judicializar a las mujeres por el delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:33:52+00:00
1980,@CConstitucional Cuando el aborto está penalizado se producen complicaciones evitables que generan costos a las personas y al sistema de salud. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 07:32:41+00:00
1981,@CConstitucional El modelo de causales o indicacione refuerza el carácter de excepcionalidad que tiene el delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:31:25+00:00
1982,RT @CDDMexico: Un fallo favorable de la @CConstitucional no solo garantizaría el acceso al aborto seguro sino a los derechos sexuales y rep…,0,4,2021-11-19 07:30:48+00:00
1983,@CConstitucional Las barreras de acceso al aborto son ilegales: Contrarían la jurisprudencia y normatividad actuales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,2,2021-11-19 07:30:22+00:00
1984,RT @ChavitaMateus: #AbortoEs una decisión que en este momento es solo un privilegio para una pocas. Con la eliminación del delito de aborto…,0,80,2021-11-19 07:28:21+00:00
1985,RT @AbortoPORlaVIDA: Esta persecución penal se ha centrado en las mujeres y niñas en contextos de mayor vulnerabilidad y no en combatir el…,0,7,2021-11-19 07:27:43+00:00
1986,@CConstitucional Los avances en materia de acceso al aborto son incipientes pero sólidos. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:26:52+00:00
1987,@CConstitucional Pese al modelo de causales vigente en el país más del 99% de los abortos son ilegales y las complicaciones son comunes. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:25:26+00:00
1988,"RT @crisroseroa: Acá @ilusa_Gomez y yo les presentamos a Ivelina, quien también le está pidiendo a la @CConstitucional que #CorteVoteSi a l…",0,37,2021-11-19 07:24:53+00:00
1989,"RT @d_ibarra: Jueves con J de Jamás otra mujer, niña o persona gestante en la cárcel por ejercer su derecho a decidir sobre su propio cuerp…",0,205,2021-11-19 07:24:15+00:00
1990,@CConstitucional El uso del derecho penal para dirimir sobre el aborto es un mecanismo de control sobre los cuerpos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:24:08+00:00
1991,@CConstitucional La opinión mayoritaria de la población colombiana apoya la autonomía de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 07:22:28+00:00
1992,"RT @jennyjarapulga: Yo parí tres hijas y apoyo el derecho de las mujeres a decidir sobre su cuerpo. 
𝓛𝓪 𝓶𝓪𝓽𝓮𝓻𝓷𝓲𝓭𝓪𝓭 𝓼𝓮𝓻á 𝓭𝓮𝓼𝓮𝓪𝓭𝓪 𝓸 𝓷𝓸 𝓼𝓮𝓻á.…",0,37,2021-11-19 07:21:24+00:00
1993,"@CConstitucional La ausencia de inspección, vigilancia y control en materia de IVE es flagrante. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 07:21:12+00:00
1994,RT @ChavitaMateus: #AbortoEs una decisión que en este momento es solo un privilegio para una pocas. Con la eliminación del delito de aborto…,0,80,2021-11-19 07:20:25+00:00
1995,@CConstitucional En colombia el 67% de los embarazos no son planeados. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 07:20:20+00:00
1996,@CConstitucional El modelo de causales a veces es usado para judicializar a las mujeres por el delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 07:15:16+00:00
1997,@CConstitucional La mayoría de los abortos inducidos ocurren durante el primer trimestre del embarazo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:15:12+00:00
1998,@CConstitucional No toda declaración de objeción de conciencia es legal. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:13:58+00:00
1999,@CConstitucional El reconocimiento de la autonomía de las mujeres es un prerequisito para la construcción de paz. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:13:56+00:00
2000,@CConstitucional Debido a regulaciones y requisitos acceder a un aborto legal es ara muchas mujeres una versión civil de castigo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:10:18+00:00
2001,"RT @La_Goye_: 💚 ¡Llegó el día, llegó, llegó!💚 

#AbortoEs un derecho y un servicio de salud esencial. 

Hoy es el día señoras y señores de…",0,33,2021-11-19 07:08:30+00:00
2002,@CConstitucional Permitir el aborto voluntario sólo en algunas circunstancias deslegitima la decisión de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:07:48+00:00
2003,RT @ilusa_Gomez: Ya estamos frente a la @CConstitucional gritando #CorteaVoteSí a la #CausaJustaPorElAborto 💚💚😍 https://t.co/J83oryrtp2,0,42,2021-11-19 07:03:38+00:00
2004,@CConstitucional Las facultades de medicina y otras areas de la salud están en mora al no incluir la IVE en el currículo y el desarrollo de las competencias de los profesionales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:02:37+00:00
2005,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:01:19+00:00
2006,"RT @anacrisrestrepo: Escribí para @UniversoCentro. 
Soy mamá de 3 hijos. Mamá de una mujer. Llevo 20 años escribiendo crónicas y columnas p…",0,130,2021-11-19 07:00:29+00:00
2007,@CConstitucional Los plazos que proponen algunos modelos legales de aborto son arbitrarios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 07:00:19+00:00
2008,@CConstitucional Cuando el aborto está penalizado se producen complicaciones evitables que generan costos a las personas y al sistema de salud. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:59:31+00:00
2009,@CConstitucional ;Mediante comportamientos individuales los prestadores de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:56:29+00:00
2010,"@CConstitucional Incumplir las normas sobre aborto puede generar faltas civíles, administrativas, o penales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 06:52:54+00:00
2011,@CConstitucional La libertad de las mujeres pasa por la eliminación del delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:51:28+00:00
2012,@CConstitucional El subregistro del aborto es una constante que refleja la marginalidad del tema. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 06:50:21+00:00
2013,"@CConstitucional El sector justicia, en lugar de proteger, vulnera el derecho a la IVE de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 06:45:28+00:00
2014,"@CConstitucional A los fines de la pena, el aborto no debería ser un delito. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",1,0,2021-11-19 06:44:05+00:00
2015,@CConstitucional Pese al modelo de causales vigente en el país más del 99% de los abortos son ilegales y las complicaciones son comunes. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:42:46+00:00
2016,@CConstitucional La negacion de servicios de IVE: una constante contraria a los estándares establecidos por la corte constitucional. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:41:31+00:00
2017,@CConstitucional La penalización parcial o total del aborto minimiza la capacidad moral de las mujeres para tomar decisiones sobre su cuerpo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:40:19+00:00
2018,RT @VolcanicasRev: Hoy en Colombia la @CConstitucional retoma la discusión por la eliminación del delito de aborto y podría emitir un fallo…,0,21,2021-11-19 06:34:43+00:00
2019,"RT @MarcelaValak: Mira @CConstitucional el delito del aborto NO evita que las mujeres aborten, lo que hace es que muchas lo hagan de forma…",0,2,2021-11-19 06:34:35+00:00
2020,@CConstitucional La mujer es un ser humano plenamente digno y no un instrumento de reproducción de la especie humana. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 06:34:13+00:00
2021,@CConstitucional Ejercer la obejeción de conciencia tiene límites e implica obligaciones claras por parte de los profesionales de la salud. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:34:01+00:00
2022,"@CConstitucional La objeción de conciencia impacta negativamente no sólo el acceso de las mujeres a la IVE, sino al propio sistema de sald ocasionando daños a terceros. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 06:32:52+00:00
2023,@CConstitucional El establecimiento de causales o excepciones es arbitrario y menoscaba el goce pleno de los derechos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:30:19+00:00
2024,@CConstitucional El uso del derecho penal para dirimir sobre el aborto es un mecanismo de control sobre los cuerpos de las mujeres. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:29:50+00:00
2025,@CConstitucional Los plazos que proponen algunos modelos legales de aborto son arbitrarios. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:28:37+00:00
2026,@CConstitucional Canadá y la eliminación del delito de aborto del código penal; un ejemplo a seguir. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:25:33+00:00
2027,RT @mesaporlavida: @CConstitucional La distribución de los servicios de aborto en Colombia es profundamente inequitativa. Tenemos más de #9…,0,1,2021-11-19 06:21:58+00:00
2028,@CConstitucional La distribución de los servicios de aborto en Colombia es profundamente inequitativa. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,1,2021-11-19 06:21:02+00:00
2029,@CConstitucional Ejercer la obejeción de conciencia tiene límites e implica obligaciones claras por parte de los profesionales de la salud. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:19:04+00:00
2030,@CConstitucional Debido a regulaciones y requisitos acceder a un aborto legal es ara muchas mujeres una versión civil de castigo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:15:29+00:00
2031,@CConstitucional La libertad de las mujeres pasa por la eliminación del delito de aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,1,0,2021-11-19 06:13:36+00:00
2032,@CConstitucional Las facultades de medicina y otras areas de la salud están en mora al no incluir la IVE en el currículo y el desarrollo de las competencias de los profesionales. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:10:19+00:00
2033,@CConstitucional Las fallas administrativas en los servicios de salud impiden a las mujeres acceder a la IVE. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:03:22+00:00
2034,@CConstitucional La práctica del aborto en Colombia está limitada por las barreras para el acceso. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 06:02:03+00:00
2035,@CConstitucional Los costos del aborto legal en Colombia son altos a causa de la mala práxis. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,0,2021-11-19 06:00:20+00:00
2036,"RT @anacrisrestrepo: Escribí para @UniversoCentro. 
Soy mamá de 3 hijos. Mamá de una mujer. Llevo 20 años escribiendo crónicas y columnas p…",0,130,2021-11-19 06:00:12+00:00
2037,@CConstitucional En colombia no existe un derecho a la vida del no nacido. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 05:55:40+00:00
2038,@CConstitucional El marco de políticas públicas en materia de IVE protege a las mujeres en el ejercicio de este derecho. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 05:55:21+00:00
2039,"@CConstitucional La jurisprudencia sobre aborto en el país reafirma la utonomia de las mujeres, protege su derecho a la vida y es garantista del derecho del aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 05:54:24+00:00
2040,"@CConstitucional Las normas internacionales protegen los derechos reproductivos como parte de los derechos humanos, incluído el aborto. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,1,2021-11-19 05:54:03+00:00
2041,RT @mesaporlavida: Mañana viernes es el último día para que la @corteconstitucional se pronuncie frente a la decisión de despenalización de…,0,59,2021-11-19 05:51:14+00:00
2042,"RT @anacrisrestrepo: Escribí para @UniversoCentro. 
Soy mamá de 3 hijos. Mamá de una mujer. Llevo 20 años escribiendo crónicas y columnas p…",0,130,2021-11-19 05:50:58+00:00
2043,@CConstitucional La mala implementación del aborto legal en Colombia ha profundizado las desigualdades. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,2,0,2021-11-19 05:50:22+00:00
2044,@CConstitucional Las prohibiciones en materia de aborto refuerzan las prácticas contrarias al aborto legal y seguro. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 05:47:40+00:00
2045,@CConstitucional Los costos del aborto legal en Colombia son altos a causa de la mala práxis. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 05:46:26+00:00
2046,"@CConstitucional La garantía de los derechos y en especial del respeto a la vida privada, se beneficia de leyes no restrictivas. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto",0,0,2021-11-19 05:43:47+00:00
2047,@CConstitucional La mayoría de los abortos inducidos ocurren durante el primer trimestre del embarazo. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,0,0,2021-11-19 05:42:27+00:00
2048,RT @laorejaroja: ¡Es necesario que el aborto se regule en el ámbito de la salud y fuera del penal! #laorejaroja #CausaJustaPorElAborto http…,0,39,2021-11-19 05:41:10+00:00
2049,@CConstitucional La distribución de los servicios de aborto en Colombia es profundamente inequitativa. Tenemos más de #90Argumentos para que la #CorteVoteSí a la #CausaJustaPorElAborto,4,0,2021-11-19 05:40:20+00:00
2050,RT @mesaporlavida: @CConstitucional El modelo de causales o indicacione refuerza el carácter de excepcionalidad que tiene el delito de abor…,0,1,2021-11-19 05:38:01+00:00
2051,"RT @d_ibarra: Jueves con J de Jamás otra mujer, niña o persona gestante en la cárcel por ejercer su derecho a decidir sobre su propio cuerp…",0,205,2021-11-19 05:36:08+00:00
